,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
640,PTT,2019-05-31 00:00:00+00:00,46.25,46.75,46,46.25,"38,579,900",46.25,46.75,46,46.25,"38,579,900",0,1
641,PTT,2019-04-06 00:00:00+00:00,46.5,46.75,45.75,46,"62,919,700",46.5,46.75,45.75,46,"62,919,700",0,1
642,PTT,2019-05-06 00:00:00+00:00,47,47.25,46.75,47,"41,894,200",47,47.25,46.75,47,"41,894,200",0,1
643,PTT,2019-06-06 00:00:00+00:00,47,47.25,46.75,47,"29,504,100",47,47.25,46.75,47,"29,504,100",0,1
644,PTT,2019-07-06 00:00:00+00:00,47,47.25,46.75,47.25,"31,203,700",47,47.25,46.75,47.25,"31,203,700",0,1
645,PTT,2019-10-06 00:00:00+00:00,47.25,47.75,47,47.25,"62,287,800",47.25,47.75,47,47.25,"62,287,800",0.63,1
646,PTT,2019-11-06 00:00:00+00:00,47.5,47.75,47.25,47.25,"53,160,200",47.5,47.75,47.25,47.25,"53,160,200",0,1
647,PTT,2019-12-06 00:00:00+00:00,47,47.5,47,47.25,"29,206,300",47,47.5,47,47.25,"29,206,300",0,1
648,PTT,2019-06-13 00:00:00+00:00,47,47,46.5,46.75,"53,014,500",47,47,46.5,46.75,"53,014,500",0,1
649,PTT,2019-06-14 00:00:00+00:00,46.5,47,46.5,46.75,"23,853,800",46.5,47,46.5,46.75,"23,853,800",0,1
650,PTT,2019-06-17 00:00:00+00:00,46.5,47,46.5,46.75,"29,257,600",46.5,47,46.5,46.75,"29,257,600",0,1
651,PTT,2019-06-18 00:00:00+00:00,47.5,47.5,46.5,46.75,"43,570,800",47.5,47.5,46.5,46.75,"43,570,800",0,1
652,PTT,2019-06-19 00:00:00+00:00,48,48.5,47.75,47.75,"96,102,900",48,48.5,47.75,47.75,"96,102,900",0,1
653,PTT,2019-06-20 00:00:00+00:00,48.75,49,48,48.25,"96,692,400",48.75,49,48,48.25,"96,692,400",0,1
654,PTT,2019-06-21 00:00:00+00:00,49,49.5,48.5,49.25,"101,717,200",49,49.5,48.5,49.25,"101,717,200",0,1
655,PTT,2019-06-24 00:00:00+00:00,49,49.25,48.75,49,"41,335,300",49,49.25,48.75,49,"41,335,300",0,1
656,PTT,2019-06-25 00:00:00+00:00,48.75,49.25,48.25,49,"63,759,000",48.75,49.25,48.25,49,"63,759,000",0,1
657,PTT,2019-06-26 00:00:00+00:00,48.5,49,48.25,48.75,"61,454,600",48.5,49,48.25,48.75,"61,454,600",0,1
658,PTT,2019-06-27 00:00:00+00:00,48.75,49,48.5,48.75,"41,623,900",48.75,49,48.5,48.75,"41,623,900",0,1
659,PTT,2019-06-28 00:00:00+00:00,48.75,49,48.75,48.75,"26,162,200",48.75,49,48.75,48.75,"26,162,200",0,1
660,PTT,2019-01-07 00:00:00+00:00,49.5,49.5,49,49.5,"52,067,800",49.5,49.5,49,49.5,"52,067,800",0,1
661,PTT,2019-02-07 00:00:00+00:00,48.5,49.5,48.5,49.25,"51,490,800",48.5,49.5,48.5,49.25,"51,490,800",0,1
662,PTT,2019-03-07 00:00:00+00:00,48.25,48.5,48,48.5,"44,524,800",48.25,48.5,48,48.5,"44,524,800",0,1
663,PTT,2019-04-07 00:00:00+00:00,48.25,48.75,48,48.5,"49,509,400",48.25,48.75,48,48.5,"49,509,400",0,1
664,PTT,2019-05-07 00:00:00+00:00,48.25,48.5,48,48.25,"20,907,100",48.25,48.5,48,48.25,"20,907,100",0,1
665,PTT,2019-08-07 00:00:00+00:00,48.25,48.25,48,48,"12,375,900",48.25,48.25,48,48,"12,375,900",0,1
666,PTT,2019-09-07 00:00:00+00:00,47.75,48.25,47.75,48,"39,812,400",47.75,48.25,47.75,48,"39,812,400",0,1
667,PTT,2019-10-07 00:00:00+00:00,48.25,48.5,47.75,48,"56,289,300",48.25,48.5,47.75,48,"56,289,300",0,1
668,PTT,2019-11-07 00:00:00+00:00,48.25,48.75,48.25,48.5,"47,516,200",48.25,48.75,48.25,48.5,"47,516,200",0,1
669,PTT,2019-12-07 00:00:00+00:00,47.75,48.5,47.75,48.5,"52,101,300",47.75,48.5,47.75,48.5,"52,101,300",0,1
670,PTT,2019-07-15 00:00:00+00:00,47.75,48.5,47.5,47.75,"52,288,400",47.75,48.5,47.5,47.75,"52,288,400",0,1
671,PTT,2019-07-17 00:00:00+00:00,48,48.25,47.5,47.75,"40,867,000",48,48.25,47.5,47.75,"40,867,000",0,1
672,PTT,2019-07-18 00:00:00+00:00,47.75,48,47.5,47.75,"42,921,300",47.75,48,47.5,47.75,"42,921,300",0,1
673,PTT,2019-07-19 00:00:00+00:00,47.75,48,47.5,48,"32,629,400",47.75,48,47.5,48,"32,629,400",0,1
674,PTT,2019-07-22 00:00:00+00:00,47.75,48,47.5,47.5,"34,406,000",47.75,48,47.5,47.5,"34,406,000",0,1
675,PTT,2019-07-23 00:00:00+00:00,47.75,48,47.5,48,"21,060,200",47.75,48,47.5,48,"21,060,200",0,1
676,PTT,2019-07-24 00:00:00+00:00,47.75,48,47.25,47.75,"34,429,900",47.75,48,47.25,47.75,"34,429,900",0,1
677,PTT,2019-07-25 00:00:00+00:00,47.75,48,47.5,47.75,"20,087,500",47.75,48,47.5,47.75,"20,087,500",0,1
678,PTT,2019-07-26 00:00:00+00:00,47.25,47.75,47,47.5,"41,728,200",47.25,47.75,47,47.5,"41,728,200",0,1
679,PTT,2019-07-30 00:00:00+00:00,47.25,47.5,47,47.25,"23,789,900",47.25,47.5,47,47.25,"23,789,900",0,1
680,PTT,2019-07-31 00:00:00+00:00,47.25,47.5,47,47,"34,634,400",47.25,47.5,47,47,"34,634,400",0,1
681,PTT,2019-01-08 00:00:00+00:00,47.25,47.25,46.75,47,"25,010,600",47.25,47.25,46.75,47,"25,010,600",0,1
682,PTT,2019-02-08 00:00:00+00:00,46,46.75,45.75,46.75,"109,691,800",46,46.75,45.75,46.75,"109,691,800",0,1
683,PTT,2019-05-08 00:00:00+00:00,45.75,46.5,45.75,46,"54,457,300",45.75,46.5,45.75,46,"54,457,300",0,1
684,PTT,2019-06-08 00:00:00+00:00,45.5,45.75,45.25,45.25,"63,979,300",45.5,45.75,45.25,45.25,"63,979,300",0,1
685,PTT,2019-07-08 00:00:00+00:00,45,45.75,45,45.5,"61,688,200",45,45.75,45,45.5,"61,688,200",0,1
686,PTT,2019-08-08 00:00:00+00:00,44.25,45.25,44,45,"89,147,100",44.25,45.25,44,45,"89,147,100",0,1
687,PTT,2019-09-08 00:00:00+00:00,44.25,44.75,44,44.25,"40,806,300",44.25,44.75,44,44.25,"40,806,300",0,1
688,PTT,2019-08-13 00:00:00+00:00,43,44.25,42.5,44,"101,437,800",43,44.25,42.5,44,"101,437,800",0,1
689,PTT,2019-08-14 00:00:00+00:00,43.25,44,43,43.5,"84,574,000",43.25,44,43,43.5,"84,574,000",0,1
690,PTT,2019-08-15 00:00:00+00:00,42.25,43.25,42,42.75,"99,627,300",42.25,43.25,42,42.75,"99,627,300",0,1
691,PTT,2019-08-16 00:00:00+00:00,42.75,43,42.25,42.5,"43,127,600",42.75,43,42.25,42.5,"43,127,600",0,1
692,PTT,2019-08-19 00:00:00+00:00,43.25,43.5,42.75,43,"47,577,500",43.25,43.5,42.75,43,"47,577,500",0,1
693,PTT,2019-08-20 00:00:00+00:00,42.75,43.5,42.5,43.5,"33,490,200",42.75,43.5,42.5,43.5,"33,490,200",0,1
694,PTT,2019-08-21 00:00:00+00:00,43,43.5,42.75,43,"29,780,800",43,43.5,42.75,43,"29,780,800",0,1
695,PTT,2019-08-22 00:00:00+00:00,42.25,42.75,42,42.5,"83,616,100",42.25,42.75,42,42.5,"83,616,100",0,1
696,PTT,2019-08-23 00:00:00+00:00,42.5,42.75,42.25,42.5,"20,612,900",42.5,42.75,42.25,42.5,"20,612,900",0,1
697,PTT,2019-08-26 00:00:00+00:00,41,42,41,41.75,"88,299,000",41,42,41,41.75,"88,299,000",0,1
698,PTT,2019-08-27 00:00:00+00:00,40.75,41.5,40.75,41.25,"80,169,300",40.75,41.5,40.75,41.25,"80,169,300",0,1
699,PTT,2019-08-28 00:00:00+00:00,41,41.25,40.75,41,"28,287,600",41,41.25,40.75,41,"28,287,600",0,1
700,PTT,2019-08-29 00:00:00+00:00,43.25,43.5,41,41.25,"109,703,100",43.25,43.5,41,41.25,"109,703,100",0,1
701,PTT,2019-08-30 00:00:00+00:00,44.25,44.5,43.5,43.75,"94,049,500",44.25,44.5,43.5,43.75,"94,049,500",0,1
702,PTT,2019-02-09 00:00:00+00:00,43.5,44.25,43.5,44,"48,614,200",43.5,44.25,43.5,44,"48,614,200",0,1
703,PTT,2019-03-09 00:00:00+00:00,42.75,43.75,42.75,43.5,"46,176,100",42.75,43.75,42.75,43.5,"46,176,100",0,1
704,PTT,2019-04-09 00:00:00+00:00,43.5,43.75,42.75,43.25,"45,669,600",43.5,43.75,42.75,43.25,"45,669,600",0,1
705,PTT,2019-05-09 00:00:00+00:00,44.25,44.5,44,44.25,"51,698,600",44.25,44.5,44,44.25,"51,698,600",0,1
706,PTT,2019-06-09 00:00:00+00:00,44.5,44.75,44.25,44.5,"29,316,600",44.5,44.75,44.25,44.5,"29,316,600",0,1
707,PTT,2019-09-09 00:00:00+00:00,45,45,44.25,44.5,"33,094,400",45,45,44.25,44.5,"33,094,400",0,1
708,PTT,2019-10-09 00:00:00+00:00,45.5,45.5,45,45.25,"44,756,700",45.5,45.5,45,45.25,"44,756,700",0,1
709,PTT,2019-11-09 00:00:00+00:00,45.75,45.75,45,45.25,"43,756,200",45.75,45.75,45,45.25,"43,756,200",0,1
710,PTT,2019-12-09 00:00:00+00:00,45.5,46.25,45.5,45.75,"37,933,400",45.5,46.25,45.5,45.75,"37,933,400",0.63,1
711,PTT,2019-09-13 00:00:00+00:00,45.5,45.75,45.25,45.5,"37,103,000",45.5,45.75,45.25,45.5,"37,103,000",0,1
712,PTT,2019-09-16 00:00:00+00:00,47,47.25,46.75,46.75,"109,572,700",47,47.25,46.75,46.75,"109,572,700",0,1
713,PTT,2019-09-17 00:00:00+00:00,47.25,47.75,47,47.25,"83,573,700",47.25,47.75,47,47.25,"83,573,700",0,1
714,PTT,2019-09-18 00:00:00+00:00,45.75,46.75,45.5,46.5,"91,383,800",45.75,46.75,45.5,46.5,"91,383,800",0,1
715,PTT,2019-09-19 00:00:00+00:00,45.25,45.75,45,45.5,"46,595,800",45.25,45.75,45,45.5,"46,595,800",0,1
716,PTT,2019-09-20 00:00:00+00:00,45.5,45.75,44.75,45,"72,291,500",45.5,45.75,44.75,45,"72,291,500",0,1
717,PTT,2019-09-23 00:00:00+00:00,45.75,46,45,45.5,"43,060,500",45.75,46,45,45.5,"43,060,500",0,1
718,PTT,2019-09-24 00:00:00+00:00,46.25,46.5,45.75,45.75,"39,281,300",46.25,46.5,45.75,45.75,"39,281,300",0,1
719,PTT,2019-09-25 00:00:00+00:00,46,46,46,46,"38,430,600",46,46,46,46,"38,430,600",0,1
720,PTT,2019-09-26 00:00:00+00:00,46,46.5,46,46,"41,834,400",46,46.5,46,46,"41,834,400",0,1
721,PTT,2019-09-27 00:00:00+00:00,46,46.25,45.75,46,"42,434,900",46,46.25,45.75,46,"42,434,900",0,1
722,PTT,2019-09-30 00:00:00+00:00,46.25,46.25,45.75,46.25,"48,000,500",46.25,46.25,45.75,46.25,"48,000,500",0,1
723,PTT,2019-01-10 00:00:00+00:00,45.75,46,45.5,46,"35,882,000",45.75,46,45.5,46,"35,882,000",0,1
724,PTT,2019-02-10 00:00:00+00:00,45.75,45.75,45.25,45.5,"41,306,600",45.75,45.75,45.25,45.5,"41,306,600",0,1
725,PTT,2019-03-10 00:00:00+00:00,45.5,45.75,45.25,45.5,"51,159,300",45.5,45.75,45.25,45.5,"51,159,300",0,1
726,PTT,2019-04-10 00:00:00+00:00,45.75,46,45.5,45.75,"18,036,800",45.75,46,45.5,45.75,"18,036,800",0,1
727,PTT,2019-07-10 00:00:00+00:00,46,46,45.5,45.75,"24,833,700",46,46,45.5,45.75,"24,833,700",0,1
728,PTT,2019-08-10 00:00:00+00:00,45.75,46.5,45.75,46.25,"25,986,400",45.75,46.5,45.75,46.25,"25,986,400",0,1
729,PTT,2019-09-10 00:00:00+00:00,46,46,46,46,"28,119,300",46,46,46,46,"28,119,300",0,1
730,PTT,2019-10-10 00:00:00+00:00,44.5,45.25,44.5,45,"44,578,000",44.5,45.25,44.5,45,"44,578,000",0,1
731,PTT,2019-11-10 00:00:00+00:00,45.25,45.75,44.5,44.5,"49,071,300",45.25,45.75,44.5,44.5,"49,071,300",0,1
732,PTT,2019-10-15 00:00:00+00:00,45,45.75,44.75,45.25,"31,686,200",45,45.75,44.75,45.25,"31,686,200",0,1
733,PTT,2019-10-16 00:00:00+00:00,45,45.5,44.5,45,"33,940,300",45,45.5,44.5,45,"33,940,300",0,1
734,PTT,2019-10-17 00:00:00+00:00,44.25,45.25,44.25,45,"41,839,500",44.25,45.25,44.25,45,"41,839,500",0,1
735,PTT,2019-10-18 00:00:00+00:00,44.5,44.75,44,44.25,"25,782,300",44.5,44.75,44,44.25,"25,782,300",0,1
736,PTT,2019-10-21 00:00:00+00:00,44.25,44.75,44,44.5,"21,384,300",44.25,44.75,44,44.5,"21,384,300",0,1
737,PTT,2019-10-22 00:00:00+00:00,44.75,45,44.25,44.5,"15,780,100",44.75,45,44.25,44.5,"15,780,100",0,1
738,PTT,2019-10-24 00:00:00+00:00,44.75,45.25,44.25,45.25,"41,726,700",44.75,45.25,44.25,45.25,"41,726,700",0,1
739,PTT,2019-10-25 00:00:00+00:00,44.5,45,44.25,44.75,"27,856,900",44.5,45,44.25,44.75,"27,856,900",0,1
740,PTT,2019-10-28 00:00:00+00:00,44.5,44.75,44.25,44.5,"23,898,200",44.5,44.75,44.25,44.5,"23,898,200",0,1
741,PTT,2019-10-29 00:00:00+00:00,44.5,45,44.25,44.75,"28,255,100",44.5,45,44.25,44.75,"28,255,100",0,1
742,PTT,2019-10-30 00:00:00+00:00,45.5,45.75,44.25,44.5,"59,666,100",45.5,45.75,44.25,44.5,"59,666,100",0,1
743,PTT,2019-10-31 00:00:00+00:00,45.25,46,45,45.75,"61,242,200",45.25,46,45,45.75,"61,242,200",0,1
744,PTT,2019-01-11 00:00:00+00:00,45.25,45.5,44.75,45.25,"30,744,800",45.25,45.5,44.75,45.25,"30,744,800",0,1
745,PTT,2019-04-11 00:00:00+00:00,45.5,45.75,44.75,45.5,"58,485,500",45.5,45.75,44.75,45.5,"58,485,500",0,1
746,PTT,2019-05-11 00:00:00+00:00,45.75,46,45.5,46,"54,410,800",45.75,46,45.5,46,"54,410,800",0,1
747,PTT,2019-06-11 00:00:00+00:00,45.5,46,45.25,45.75,"51,214,200",45.5,46,45.25,45.75,"51,214,200",0,1
748,PTT,2019-07-11 00:00:00+00:00,46,46.25,45,45.25,"80,378,200",46,46.25,45,45.25,"80,378,200",0,1
749,PTT,2019-08-11 00:00:00+00:00,45.5,46.25,45.25,46,"66,256,800",45.5,46.25,45.25,46,"66,256,800",0,1
750,PTT,2019-11-11 00:00:00+00:00,45.25,45.75,45,45.25,"45,495,600",45.25,45.75,45,45.25,"45,495,600",0,1
751,PTT,2019-12-11 00:00:00+00:00,45.25,45.75,45,45.5,"36,738,100",45.25,45.75,45,45.5,"36,738,100",0,1
752,PTT,2019-11-13 00:00:00+00:00,45.25,45.25,45,45,"19,448,300",45.25,45.25,45,45,"19,448,300",0,1
753,PTT,2019-11-14 00:00:00+00:00,44.75,45.25,44.75,45.25,"48,616,100",44.75,45.25,44.75,45.25,"48,616,100",0,1
754,PTT,2019-11-15 00:00:00+00:00,44.75,45,44.5,45,"28,837,900",44.75,45,44.5,45,"28,837,900",0,1
755,PTT,2019-11-18 00:00:00+00:00,44.5,45,44.5,44.75,"43,191,600",44.5,45,44.5,44.75,"43,191,600",0,1
756,PTT,2019-11-19 00:00:00+00:00,43.75,44.5,43.25,44.5,"96,012,900",43.75,44.5,43.25,44.5,"96,012,900",0,1
757,PTT,2019-11-20 00:00:00+00:00,43,43.5,42.75,43.5,"63,434,600",43,43.5,42.75,43.5,"63,434,600",0,1
758,PTT,2019-11-21 00:00:00+00:00,43.25,43.25,42.75,43.25,"39,145,000",43.25,43.25,42.75,43.25,"39,145,000",0,1
759,PTT,2019-11-22 00:00:00+00:00,43.25,43.5,43,43.25,"14,441,700",43.25,43.5,43,43.25,"14,441,700",0,1
760,PTT,2019-11-25 00:00:00+00:00,43.5,43.5,43,43.5,"38,908,500",43.5,43.5,43,43.5,"38,908,500",0,1
761,PTT,2019-11-26 00:00:00+00:00,43.25,44.25,43.25,43.5,"80,037,300",43.25,44.25,43.25,43.5,"80,037,300",0,1
762,PTT,2019-11-27 00:00:00+00:00,43.5,43.75,43,43.25,"47,384,800",43.5,43.75,43,43.25,"47,384,800",0,1
763,PTT,2019-11-28 00:00:00+00:00,43.5,43.5,43.25,43.5,"12,772,600",43.5,43.5,43.25,43.5,"12,772,600",0,1
764,PTT,2019-11-29 00:00:00+00:00,43.25,43.75,43,43.25,"43,033,900",43.25,43.75,43,43.25,"43,033,900",0,1
765,PTT,2019-02-12 00:00:00+00:00,42.5,43.25,42.5,43.25,"51,835,600",42.5,43.25,42.5,43.25,"51,835,600",0,1
766,PTT,2019-03-12 00:00:00+00:00,41.75,42.5,41.75,42.5,"50,405,700",41.75,42.5,41.75,42.5,"50,405,700",0,1
767,PTT,2019-04-12 00:00:00+00:00,42.25,43,41.25,41.5,"44,312,600",42.25,43,41.25,41.5,"44,312,600",0,1
768,PTT,2019-06-12 00:00:00+00:00,42,42.75,42,42.25,"34,376,400",42,42.75,42,42.25,"34,376,400",0,1
769,PTT,2019-09-12 00:00:00+00:00,42.25,42.75,42,42.5,"26,918,700",42.25,42.75,42,42.5,"26,918,700",0,1
770,PTT,2019-11-12 00:00:00+00:00,42,42.5,41.5,42.5,"61,259,700",42,42.5,41.5,42.5,"61,259,700",0,1
771,PTT,2019-12-12 00:00:00+00:00,42.75,43.25,42.25,42.25,"48,892,000",42.75,43.25,42.25,42.25,"48,892,000",0,1
772,PTT,2019-12-13 00:00:00+00:00,44,44.75,44,44.25,"61,368,700",44,44.75,44,44.25,"61,368,700",0,1
773,PTT,2019-12-16 00:00:00+00:00,43.5,44.25,43.5,44.25,"47,295,200",43.5,44.25,43.5,44.25,"47,295,200",0.63,1
774,PTT,2019-12-17 00:00:00+00:00,43.75,44.25,43.25,43.75,"41,898,500",43.75,44.25,43.25,43.75,"41,898,500",0,1
775,PTT,2019-12-18 00:00:00+00:00,44.75,44.75,44,44.25,"42,178,000",44.75,44.75,44,44.25,"42,178,000",0,1
776,PTT,2019-12-19 00:00:00+00:00,44.25,44.5,43.25,44,"64,486,600",44.25,44.5,43.25,44,"64,486,600",0,1
777,PTT,2019-12-20 00:00:00+00:00,44.5,44.5,43.5,44.25,"59,579,700",44.5,44.5,43.5,44.25,"59,579,700",0,1
778,PTT,2019-12-23 00:00:00+00:00,44.75,45.25,44.25,44.5,"23,862,100",44.75,45.25,44.25,44.5,"23,862,100",0,1
779,PTT,2019-12-24 00:00:00+00:00,44.25,45,44,45,"32,913,200",44.25,45,44,45,"32,913,200",0,1
780,PTT,2019-12-25 00:00:00+00:00,44.25,44.25,43.75,44.25,"11,687,500",44.25,44.25,43.75,44.25,"11,687,500",0,1
781,PTT,2019-12-26 00:00:00+00:00,44.5,44.5,44.25,44.25,"11,117,700",44.5,44.5,44.25,44.25,"11,117,700",0,1
782,PTT,2019-12-27 00:00:00+00:00,44.25,44.75,43.5,44.5,"55,385,800",44.25,44.75,43.5,44.5,"55,385,800",0,1
783,PTT,2019-12-30 00:00:00+00:00,44,44.75,44,44.25,"33,688,500",44,44.75,44,44.25,"33,688,500",0,1
784,PTT,2020-02-01 00:00:00+00:00,45.5,45.5,44,44.25,"59,084,700",45.5,45.5,44,44.25,"59,084,700",0,1
785,PTT,2020-03-01 00:00:00+00:00,46.5,47,46,46.25,"147,370,600",46.5,47,46,46.25,"147,370,600",0,1
786,PTT,2020-06-01 00:00:00+00:00,47,47.75,46.5,47.25,"91,026,800",47,47.75,46.5,47.25,"91,026,800",0,1
787,PTT,2020-07-01 00:00:00+00:00,47.25,47.25,46.25,47.25,"60,059,600",47.25,47.25,46.25,47.25,"60,059,600",0,1
788,PTT,2020-08-01 00:00:00+00:00,46.75,47.75,46.75,47.5,"57,759,900",46.75,47.75,46.75,47.5,"57,759,900",0,1
789,PTT,2020-09-01 00:00:00+00:00,47,47,45.75,46.25,"52,687,500",47,47,45.75,46.25,"52,687,500",0,1
790,PTT,2020-10-01 00:00:00+00:00,46.5,47,46,47,"46,958,400",46.5,47,46,47,"46,958,400",0,1
791,PTT,2020-01-13 00:00:00+00:00,46.5,47,46.25,46.5,"34,881,800",46.5,47,46.25,46.5,"34,881,800",0,1
792,PTT,2020-01-14 00:00:00+00:00,46,46.5,45.75,46,"33,151,000",46,46.5,45.75,46,"33,151,000",0,1
793,PTT,2020-01-15 00:00:00+00:00,45.5,46,45.5,45.75,"54,902,500",45.5,46,45.5,45.75,"54,902,500",0,1
794,PTT,2020-01-16 00:00:00+00:00,46,46,45.25,45.5,"22,148,600",46,46,45.25,45.5,"22,148,600",0,1
795,PTT,2020-01-17 00:00:00+00:00,46,46.5,45.75,46,"35,360,400",46,46.5,45.75,46,"35,360,400",0,1
796,PTT,2020-01-20 00:00:00+00:00,46.25,46.25,45.75,46,"18,111,800",46.25,46.25,45.75,46,"18,111,800",0,1
797,PTT,2020-01-21 00:00:00+00:00,46.5,46.75,45.75,46.25,"41,680,400",46.5,46.75,45.75,46.25,"41,680,400",0,1
798,PTT,2020-01-22 00:00:00+00:00,46.25,47,46.25,46.75,"27,232,000",46.25,47,46.25,46.75,"27,232,000",0,1
799,PTT,2020-01-23 00:00:00+00:00,45.75,46,45.25,45.75,"42,931,800",45.75,46,45.25,45.75,"42,931,800",0,1
800,PTT,2020-01-24 00:00:00+00:00,45.25,45.75,45,45.5,"48,022,500",45.25,45.75,45,45.5,"48,022,500",0,1
801,PTT,2020-01-27 00:00:00+00:00,43.5,44.75,43.5,44.75,"81,866,700",43.5,44.75,43.5,44.75,"81,866,700",0,1
802,PTT,2020-01-28 00:00:00+00:00,43.75,44,43.25,43.25,"52,014,600",43.75,44,43.25,43.25,"52,014,600",0,1
803,PTT,2020-01-29 00:00:00+00:00,43.5,44,43.25,44,"58,874,300",43.5,44,43.25,44,"58,874,300",0,1
804,PTT,2020-01-30 00:00:00+00:00,43.5,43.75,43.25,43.5,"15,786,000",43.5,43.75,43.25,43.5,"15,786,000",0,1
805,PTT,2020-01-31 00:00:00+00:00,43.25,43.75,43,43.5,"33,971,300",43.25,43.75,43,43.5,"33,971,300",0,1
806,PTT,2020-03-02 00:00:00+00:00,42.75,43.25,42.5,43.25,"41,357,700",42.75,43.25,42.5,43.25,"41,357,700",0,1
807,PTT,2020-04-02 00:00:00+00:00,43,43,42.25,42.75,"48,374,600",43,43,42.25,42.75,"48,374,600",0,1
808,PTT,2020-05-02 00:00:00+00:00,43.25,43.5,42.5,43,"53,322,800",43.25,43.5,42.5,43,"53,322,800",0,1
809,PTT,2020-06-02 00:00:00+00:00,43.75,44.25,43.25,43.5,"57,822,000",43.75,44.25,43.25,43.5,"57,822,000",0,1
810,PTT,2020-07-02 00:00:00+00:00,43.5,44.25,43.25,44,"38,887,000",43.5,44.25,43.25,44,"38,887,000",0,1
811,PTT,2020-11-02 00:00:00+00:00,43,43.75,43,43.5,"47,458,700",43,43.75,43,43.5,"47,458,700",0,1
812,PTT,2020-12-02 00:00:00+00:00,43.25,43.5,43,43.5,"40,596,700",43.25,43.5,43,43.5,"40,596,700",0,1
813,PTT,2020-02-13 00:00:00+00:00,43,43.75,43,43.25,"30,805,100",43,43.75,43,43.25,"30,805,100",0,1
814,PTT,2020-02-14 00:00:00+00:00,43,43.5,43,43.25,"24,283,500",43,43.5,43,43.25,"24,283,500",0,1
815,PTT,2020-02-17 00:00:00+00:00,43,43.25,42.75,43,"29,068,200",43,43.25,42.75,43,"29,068,200",0,1
816,PTT,2020-02-18 00:00:00+00:00,43,43,43,43,"19,227,100",43,43,43,43,"19,227,100",0,1
817,PTT,2020-02-19 00:00:00+00:00,44,44.5,43,43,"79,842,400",44,44.5,43,43,"79,842,400",0,1
818,PTT,2020-02-20 00:00:00+00:00,44.75,45,43.5,44.5,"59,181,300",44.75,45,43.5,44.5,"59,181,300",0,1
819,PTT,2020-02-21 00:00:00+00:00,44.5,44.5,43.75,43.75,"45,151,700",44.5,44.5,43.75,43.75,"45,151,700",0,1
820,PTT,2020-02-24 00:00:00+00:00,42.75,44,42.75,43.75,"79,722,500",42.75,44,42.75,43.75,"79,722,500",0,1
821,PTT,2020-02-25 00:00:00+00:00,42.5,43.25,42.5,42.75,"68,580,100",42.5,43.25,42.5,42.75,"68,580,100",0,1
822,PTT,2020-02-26 00:00:00+00:00,41.5,42.5,41.5,42.25,"91,569,300",41.5,42.5,41.5,42.25,"91,569,300",0,1
823,PTT,2020-02-27 00:00:00+00:00,41.75,42.25,41,41.5,"78,430,600",41.75,42.25,41,41.5,"78,430,600",0,1
824,PTT,2020-02-28 00:00:00+00:00,39,40.75,38,40.75,"135,415,600",39,40.75,38,40.75,"135,415,600",0,1
825,PTT,2020-02-03 00:00:00+00:00,39.25,40.5,39.25,39.5,"131,743,600",39.25,40.5,39.25,39.5,"131,743,600",0,1
826,PTT,2020-03-03 00:00:00+00:00,41,41,40,40,"82,152,500",41,41,40,40,"82,152,500",0,1
827,PTT,2020-04-03 00:00:00+00:00,39.5,40,39,39.5,"62,206,800",39.5,40,39,39.5,"62,206,800",0,1
828,PTT,2020-05-03 00:00:00+00:00,39,40,39,40,"52,775,600",39,40,39,40,"52,775,600",0,1
829,PTT,2020-06-03 00:00:00+00:00,37.5,38.5,37.5,38.5,"71,759,400",37.5,38.5,37.5,38.5,"71,759,400",0,1
830,PTT,2020-09-03 00:00:00+00:00,28,31.5,26.75,26.75,"643,782,000",28,31.5,26.75,26.75,"643,782,000",0,1
831,PTT,2020-10-03 00:00:00+00:00,28.5,29.5,28,29,"325,595,400",28.5,29.5,28,29,"325,595,400",0,1
832,PTT,2020-11-03 00:00:00+00:00,29.25,30.25,28.5,29.25,"273,511,400",29.25,30.25,28.5,29.25,"273,511,400",0,1
833,PTT,2020-12-03 00:00:00+00:00,26.5,28,26.25,27.25,"252,899,600",26.5,28,26.25,27.25,"252,899,600",0,1
834,PTT,2020-03-13 00:00:00+00:00,28,29.5,23.6,24.2,"390,830,800",28,29.5,23.6,24.2,"390,830,800",0,1
835,PTT,2020-03-16 00:00:00+00:00,26.25,28,26.25,27,"168,223,100",26.25,28,26.25,27,"168,223,100",0,1
836,PTT,2020-03-17 00:00:00+00:00,26,27.5,26,26.5,"193,054,600",26,27.5,26,26.5,"193,054,600",0.57,1
837,PTT,2020-03-18 00:00:00+00:00,26.5,27.25,25.5,26.5,"121,063,700",26.5,27.25,25.5,26.5,"121,063,700",0,1
838,PTT,2020-03-19 00:00:00+00:00,25.75,26,24.6,25,"156,500,700",25.75,26,24.6,25,"156,500,700",0,1
839,PTT,2020-03-20 00:00:00+00:00,29.5,29.5,26.75,27.25,"199,378,000",29.5,29.5,26.75,27.25,"199,378,000",0,1
840,PTT,2020-03-23 00:00:00+00:00,27.25,28.5,26.5,27,"166,909,300",27.25,28.5,26.5,27,"166,909,300",0,1
841,PTT,2020-03-24 00:00:00+00:00,29,29.75,27.75,29.25,"185,795,900",29,29.75,27.75,29.25,"185,795,900",0,1
